,id,down_time,up_time,action_time,event_id,cursor_position,word_count,total_duration,Input,"Move From [0, 158] To [234, 392]","Move From [0, 1] To [590, 591]","Move From [0, 75] To [1, 76]","Move From [1041, 1121] To [1496, 1576]","Move From [1061, 1126] To [1306, 1371]","Move From [114, 140] To [272, 298]","Move From [1144, 1147] To [1142, 1145]","Move From [13, 65] To [9, 61]","Move From [1306, 1371] To [1061, 1126]","Move From [134, 169] To [122, 157]","Move From [1361, 1362] To [1358, 1359]","Move From [1386, 1450] To [1445, 1509]","Move From [140, 272] To [299, 431]","Move From [1455, 1557] To [1323, 1425]","Move From [164, 165] To [153, 154]","Move From [1651, 1769] To [1565, 1683]","Move From [1766, 1968] To [1861, 2063]","Move From [186, 187] To [184, 185]","Move From [1861, 2063] To [1766, 1968]","Move From [2091, 2179] To [252, 340]","Move From [213, 302] To [902, 991]","Move From [218, 220] To [206, 208]","Move From [2268, 2275] To [2247, 2254]","Move From [274, 314] To [299, 339]","Move From [284, 292] To [282, 290]","Move From [287, 289] To [285, 287]","Move From [289, 355] To [562, 628]","Move From [382, 437] To [458, 513]","Move From [408, 414] To [390, 396]","Move From [442, 524] To [296, 378]","Move From [460, 461] To [465, 466]","Move From [460, 465] To [925, 930]","Move From [51, 86] To [109, 144]","Move From [565, 743] To [669, 847]","Move From [61, 136] To [0, 75]","Move From [623, 632] To [624, 633]","Move From [624, 625] To [845, 846]","Move From [669, 847] To [565, 743]","Move From [747, 960] To [1041, 1254]","Move From [75, 134] To [304, 363]","Move From [810, 906] To [816, 912]","Move From [905, 1314] To [907, 1316]","Move From [923, 1077] To [340, 494]","Move From [944, 1102] To [1050, 1208]","Move From [999, 1000] To [1000, 1001]",Nonproduction,Paste,Remove/Cut,Replace,down_event,up_event,text_change
84,08e3c7ae,59244038,59287923,86.55818540433926,507,396,72,43885,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,32,1,78,78,461
85,08e82426,2276971037,2277336151,114.9241422725842,3177,2787,479,365114,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,139,0,533,533,3113
86,08eb331a,1857149678,1857384778,142.31234866828086,1652,1297,224,235100,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,133,0,259,259,1590
87,08ed1a7f,1273291636,1273564735,95.18961310561171,2869,1992,341,273099,2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,1,171,15,405,405,2621
88,08f461ac,10780214864,10781003985,76.09652844744456,10370,2781,480,789121,4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5582,1,765,17,727,727,4788
89,08f9b53a,3687899662,3688342271,75.5692333959365,5857,3273,561,442609,4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,0,626,15,706,706,4759
90,0916cdad,2569873636,2570190635,94.1208432304038,3368,1720,312,316999,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,1,555,5,412,412,2883
91,09429577,2268395912,2268837355,126.96088582111015,3477,2355,404,441443,2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,471,9,501,501,3377
92,0949205b,995201553,995580234,163.36540120793788,2318,1422,243,378681,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,423,0,343,343,2264
93,098c4b58,2855183324,2855434937,66.56428571428572,3780,2209,378,251613,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,392,3,497,497,3449
94,098f7878,4976407013,4976994220,118.53189341945902,4954,3299,541,587207,3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,637,8,662,662,4636
95,09a67581,5927614768,5928194645,90.52091788947861,6406,5376,974,579877,5844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,468,0,1070,1070,6312
96,09bf7971,3380002118,3380365352,85.68860580325548,4239,3337,634,363234,3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,331,0,687,687,3999
97,09ea6d33,2875194855,2875347852,84.76288088642659,1805,1351,205,152997,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,184,0,234,234,1721
98,09eb3ce5,1051790364,1051932189,82.36062717770035,1722,1128,204,141825,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,233,0,259,259,1607
99,0a1be27b,2010253655,2010523187,117.5455734845181,2293,1252,245,269532,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,425,0,331,331,2101
100,0a21bbd6,2247272313,2247626998,78.90656284760846,4495,2537,420,354685,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,461,1,480,480,3496
101,0a248634,4675285517,4675808708,102.26563721657546,5116,3449,627,523191,4134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,692,0,785,785,4826
102,0a31d60e,3364799607,3365164894,109.23654306220095,3344,1777,308,365287,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,728,8,455,455,3169
103,0a4e3aec,1349486706,1349723115,121.04915514592933,1953,1567,279,236409,1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,146,1,321,321,1871
104,0a4eae7a,2348310247,2348556246,124.2419191919192,1980,1392,238,245999,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,132,1,450,450,1718
105,0a59a757,3288528980,3288942911,101.92834277271608,4061,2186,397,413931,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,2,571,4,508,508,3489
106,0a98043e,3651576940,3651826469,73.67257159728373,3387,1804,305,249529,2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,552,0,389,389,2908
107,0ad15907,1738937583,1739097325,81.54262378764676,1959,1681,306,159742,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,108,0,344,344,1899
108,0ad30c56,4310998337,4311503383,89.83386695126289,5622,3010,554,505046,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,1214,0,768,768,5514
109,0b7d9563,1405362771,1405536079,121.70505617977528,1424,1359,239,173308,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,17,0,239,239,1392
110,0bcf7a38,1532540412,1532718244,71.53338696701529,2486,2006,366,177832,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1,176,0,387,387,2296
111,0bdda3d0,3253101448,3253407567,101.49834217506631,3016,2342,382,306119,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,293,3,452,452,2974
112,0be614b2,2914281785,2914647733,96.15028901734104,3806,3011,519,365948,3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,243,6,599,599,3640
113,0c0f5e03,3280699209,3281050281,98.09220452640402,3579,1793,311,351072,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,807,0,479,479,3482
114,0c13191d,4469665908,4470027689,96.603738317757,3745,1439,257,361781,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,938,4,402,402,3548
115,0c3c0e97,2996373443,2996668974,133.60352622061484,2212,1598,266,295531,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,184,1,315,315,2076
116,0c63312a,793066517,793276212,82.26559435072578,2549,2217,397,209695,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,151,0,417,417,2516
117,0c683abf,3235496524,3235964154,144.86679058240398,3228,2427,420,467630,2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,386,0,511,511,3190
118,0c6ae36d,885664495,885808551,101.0210378681627,1426,1253,228,144056,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,73,0,234,234,1399
119,0c6dc776,2657867096,2658329241,122.13134249471459,3784,2838,503,462145,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,393,0,560,560,3729
120,0c81d872,1857816867,1857975397,75.13270142180095,2110,1631,257,158530,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,202,0,372,372,2034
121,0c97760e,3090958299,3091184742,68.30859728506788,3315,2550,449,226443,2877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,263,2,517,517,3143
122,0ca05fe3,4011929882,4012401139,110.83184383819379,4252,1642,254,471257,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,1101,0,1535,1535,3959
123,0cb03a4b,4083775501,4084204544,104.97748960117445,4087,2445,445,429043,3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,734,0,581,581,3916
124,0cbb4d8a,2831043756,2831433684,97.7018291155099,3991,2374,414,389928,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,573,11,525,525,3666
125,0cdbef4c,1813355910,1813587740,75.24505030834145,3081,2129,377,231830,2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,383,0,442,442,2896
126,0cdd67f7,3732892728,3733329801,120.87195796460178,3616,2987,508,437073,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,240,0,573,573,3468
127,0cf8f260,2289783142,2290230831,168.43077501881115,2658,1193,231,447689,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,4,469,4,352,352,2535
128,0d0f5c6a,3593121817,3593330131,55.19713831478538,3774,3059,594,208314,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,137,0,616,616,3516
129,0d341ad9,1361892383,1362054293,93.31988472622479,1735,1269,205,161910,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,125,0,238,238,1505
130,0d71be2a,3283524042,3284066803,98.48684449283252,5511,2399,408,542761,3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,1355,2,659,659,5189
131,0d9a48c8,5839786089,5840225138,78.01154939587775,5628,4584,783,439049,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,467,0,860,860,5517
132,0d9d8d5c,1411168212,1411366285,129.71381794368043,1527,1213,221,198073,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,119,0,249,249,1451
133,0e1ed32d,2176687231,2177105960,171.7510254306809,2438,1690,335,418729,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,124,0,356,356,2386
134,0e45ff80,1497454367,1497732630,101.44476850164054,2743,1683,321,278263,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,471,0,440,440,2662
135,0e47a081,5721018581,5721553037,92.65880721220528,5768,3248,555,534456,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,860,4,753,753,5154
136,0e6b2690,1334928171,1335216031,122.80716723549489,2344,2085,378,287860,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,88,0,413,413,2262
137,0e7d541e,4451523764,4452078111,110.8694,5000,3528,710,554347,4390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,329,0,763,763,4719
138,0e8c5c2d,3427445778,3427805398,86.44711538461539,4160,3046,542,359620,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,423,4,628,628,3963
139,0e8ff5f0,3560038419,3560463168,89.68517736486487,4736,2717,428,424749,3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,609,13,554,554,4241
140,0e92a174,4173483514,4173789554,69.68123861566484,4392,1893,355,306040,3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,1,954,12,530,530,4239
141,0e92f6e6,1977494936,1977933975,117.07706666666667,3750,2794,508,439039,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,327,2,570,570,3643
142,0e94f89a,3931417899,3931750651,74.1260859879706,4489,2087,319,332752,2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0,829,0,478,478,3736
143,0eb6deb6,1258483945,1258659698,101.59132947976879,1730,1370,255,175753,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,129,0,285,285,1628
144,0ef51d77,2305400406,2305845607,114.50643004115226,3888,2522,439,445201,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,2,324,9,505,505,3431
145,0efdfcb9,2895580416,2895795234,58.51757014437483,3671,2707,467,214818,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,440,0,556,556,3592
146,0f2b0127,1639714443,1639949597,112.08484270734033,2098,1482,227,235154,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,166,0,273,273,1814
147,0f2d2bc2,2875054553,2875338109,96.9090909090909,2926,1902,281,283556,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,316,8,363,363,2695
148,0f53e40a,4692409960,4692996430,111.98586977277067,5237,3137,494,586470,4163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,963,0,665,665,5126
149,0f825609,1288774635,1288949347,102.11104617182934,1711,1457,246,174712,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,102,1,255,255,1673
150,0f99d42f,4624864515,4625211768,80.12298107983388,4334,3622,624,347253,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,121,0,649,649,3865
151,0fa3f386,1443975641,1444182519,112.43369565217391,1840,1522,235,206878,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,116,0,249,249,1746
152,10001c3f,4306050946,4306578036,88.94532568342896,5926,4418,741,527090,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,631,0,842,842,5681
153,1031137e,2829448204,2829979587,114.91846885813149,4624,3048,596,531383,3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,599,0,720,720,4529
154,104e2177,2429109096,2429366775,68.69608104505465,3751,1986,355,257679,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,1,657,0,493,493,3478
155,10894203,3590351782,3590655644,82.95440895440895,3663,2776,469,303862,3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1,354,0,511,511,3488
156,10967045,2759763199,2760065042,88.20660432495616,3422,2510,438,301843,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,408,0,522,522,3328
157,10986aaa,3735441527,3735870242,92.0581919690788,4657,2868,509,428715,3533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,540,6,620,620,4079
158,10989e65,1763772697,1764192579,130.92672279388836,3207,2058,389,419882,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,399,0,460,460,2862
159,10a8ffbc,2330142223,2330512006,124.42227456258412,2972,2152,393,369783,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,400,0,452,452,2952
160,10d00394,3111979308,3112350439,82.21776694727514,4514,2765,431,371131,3578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,783,0,549,549,4361
161,10eafbce,2921350015,2921664325,104.28334439283344,3014,1620,262,314310,2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,511,0,335,335,2645
162,1102ab6c,2296639379,2297042692,111.01376273052574,3633,2428,395,403313,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,431,1,505,505,3583
163,110982e4,981978900,982297911,134.83136094674558,2366,1804,325,319011,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,248,0,365,365,2301
164,11612565,3159783828,3159920896,102.98121712997747,1331,1195,210,137068,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,49,0,241,241,1294
165,1165aac7,3076540622,3076996429,139.94688363524716,3257,2940,433,455807,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,114,0,452,452,3168
166,118107cc,2252090463,2252287408,106.62966973470493,1847,896,140,196945,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,273,0,240,240,1777
167,1183579c,1126587537,1126803718,117.80980926430517,1835,1409,217,216181,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,163,1,269,269,1778
168,11938f53,995442699,995624010,65.21978417266187,2780,1814,323,181311,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,249,0,390,390,2312
169,11c44718,4062878608,4063265375,98.84155379504217,3913,1686,251,386767,2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,7,146,13,390,390,2713
170,1201aaf5,1947502631,1947873126,112.646701124962,3289,2042,351,370495,2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,197,1,410,410,2456
171,121b7be1,1430132185,1430393363,93.61218637992832,2790,1739,267,261178,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,485,3,334,334,2698
172,12251b80,2572368399,2572578555,77.86439422008151,2699,2014,335,210156,2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,296,7,408,408,2650
173,12552ba4,1786694711,1786852139,76.27325581395348,2064,1671,283,157428,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,49,5,291,291,1812
